Geneid	Length	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_52Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_74Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_79Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_78Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_22Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_15Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_51Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_75Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_47Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_14Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_9Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_8Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_11Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_7Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_6Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_80Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_73Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_4Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_72Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_17Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_49Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_5Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_76Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_16Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_48Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_77Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_12_R1Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_2Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/ACC_3BAligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/LPFC_13Aligned.sortedByCoord.out.bam	/projectnb/paxlab/Patch_seq/data/patch_seq/bams/V1_8Aligned.sortedByCoord.out.bam
ENSMMUG00000054874	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049464	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054410	5203	0	0	0	0	0	0	660	0	4188	0	0	0	0	1	198	2494	0	4	980	0	0	574	398	0	2	357	369	0	252	0	0	0	2	6	0	1
ENSMMUG00000064246	4766	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016422	3677	202	81	1486	286	0	201	484	503	0	2447	711	728	4	1216	2	2	4	563	388	1132	22	987	476	55	40	218	0	262	2	0	701	12	8	0	4	0
ENSMMUG00000021261	5133	0	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	656	0	1948	263	0	470	0	2	0	290	0	0	0	158	0
ENSMMUG00000020521	4743	4388	783	561	0	61	22	14231	3577	394	92	142	0	0	34	2	938	0	418	1716	1589	182	440	1088	42	196	0	486	3491	1568	1526	4075	0	5	1249	2	116
ENSMMUG00000023471	14972	16	26	0	122	0	1630	1630	1765	0	0	551	0	389	116	0	742	0	10	208	0	234	1533	0	2	0	2612	1034	928	1	2	162	0	0	0	0	0
ENSMMUG00000035154	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000058571	807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002991	3878	842	862	2112	376	0	0	0	1216	0	4300	12	0	2	2622	4	320	4	6	448	1580	1080	896	10	15	661	2	1576	0	0	56	1445	0	4	526	0	0
ENSMMUG00000050386	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054212	1748	0	0	0	0	0	0	863	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMMUG00000051196	2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064302	2326	0	852	0	0	31	477	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	5	558	0	342	146	4	0	108	462	0	0	0	0	0	370
ENSMMUG00000021102	1887	0	0	0	0	0	110	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050808	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000043361	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000065197	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052361	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061749	3829	306	0	0	326	0	389	492	893	0	744	2	2	0	350	0	0	0	1136	228	917	22	476	504	128	40	0	0	262	0	0	522	0	2	0	0	0
ENSMMUG00000062229	5836	1	0	0	1	0	0	0	0	0	0	0	464	74	76	0	0	0	0	0	406	0	90	2	0	0	0	0	0	8	2	0	0	0	3	0	0
ENSMMUG00000008365	2459	6	0	0	2	982	1673	0	2	0	0	0	0	4	236	0	474	0	0	0	0	4	2604	3	0	295	183	0	0	0	0	0	12	4	4	2	662
ENSMMUG00000050070	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061168	147	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000037090	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	198	0	0
ENSMMUG00000065086	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009683	2524	568	392	47	18	2827	2126	2636	4464	3794	437	3902	0	36	1298	1048	4	260	1892	1732	1013	506	4744	1257	650	1140	2736	820	131	24	12	1148	48	2324	252	338	378
ENSMMUG00000006752	3713	0	5217	2732	2754	169	4095	4236	5455	1	1241	956	0	14	5978	6879	88	14	2634	0	0	1521	3217	416	5132	4476	2668	4194	160	0	159	4238	40	12	4809	10727	0
ENSMMUG00000062830	648	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000049345	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000008119	4603	2281	1148	0	0	0	0	0	0	12	12	0	0	0	1	204	0	0	0	0	0	7	18	76	3544	0	1998	6210	0	0	0	180	0	2	0	2	1636
ENSMMUG00000008657	2979	74	2060	83	6	5502	5644	322	3592	0	2375	602	0	4	1828	2	0	4	837	1217	3450	407	3416	914	2	2310	4502	3374	238	0	1045	2368	4810	4	2934	4	0
ENSMMUG00000056868	1457	0	0	0	0	6	0	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057935	3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051827	2318	6	0	0	2	982	1616	0	2	0	0	0	0	4	236	0	324	0	0	0	0	4	2604	3	0	28	183	0	0	0	0	0	10	4	4	2	568
ENSMMUG00000001944	2044	0	388	0	0	0	0	2	2	2	0	0	0	0	0	0	14	1662	800	1086	0	235	16	628	0	421	0	0	2	0	0	0	0	4	0	0	918
ENSMMUG00000020525	2935	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	129	874	0	48	0	0	0	0	0	336	158	0	0	0	0	0
ENSMMUG00000020065	2043	0	0	1020	1262	280	275	2	0	0	1062	350	0	0	0	0	406	0	295	488	171	0	258	208	812	2	0	1	0	0	216	0	0	1	683	5167	0
ENSMMUG00000019826	2832	120	204	0	0	194	0	1046	490	3524	1062	2	2	120	1364	76	24	0	739	696	0	276	284	6	22	974	40	1172	28	4130	364	422	1440	668	130	2	0
ENSMMUG00000002989	1791	2504	317	0	29	0	827	3291	1454	202	11	0	0	0	2343	1827	209	2	422	227	2031	567	992	74	0	936	12	1105	1390	310	58	2340	10	6	54	2	3
ENSMMUG00000020523	2705	0	84	0	454	1912	151	0	0	0	26	0	0	0	0	12	1248	0	28	0	0	253	52	0	0	1386	0	198	0	0	0	0	2	0	0	0	0
ENSMMUG00000009684	2932	2	104	0	550	0	692	0	0	0	1576	2	903	2	2202	0	36	4	472	0	248	836	764	2	0	0	466	224	0	2	0	0	0	0	2442	8	0
ENSMMUG00000029101	4523	0	0	0	0	0	88	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	94
ENSMMUG00000063803	1530	0	0	0	0	0	52	0	0	0	698	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	56	0	0	0	0	0	0	0	0	0
ENSMMUG00000060060	3322	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	410	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064042	1760	0	0	0	0	176	0	0	0	0	0	1348	0	2	0	0	2	0	135	0	350	0	0	0	0	878	0	0	0	0	0	0	2	0	0	0	0
ENSMMUG00000040803	5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	274	0	4	104	150	0	0	0	0	5	0	0	0	0	0
ENSMMUG00000052084	1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061888	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000023986	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060863	2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000037097	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000044	4610	0	0	23	5	0	184	0	307	0	659	0	0	0	404	0	10	0	1190	174	0	418	725	0	0	0	0	0	0	0	13	196	0	0	0	0	0
ENSMMUG00000061963	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	2	0	4	0	0	0	0	0	0	0	0	0
ENSMMUG00000003116	2691	31	1	1355	0	0	1218	0	0	0	0	1390	0	2	239	561	318	2	1279	0	1436	625	1248	263	615	398	6	1663	1284	0	1441	0	0	0	28	0	0
ENSMMUG00000010142	5400	2	2927	2	99	7932	3792	0	0	0	2305	6	2	0	2643	0	1192	2	584	12	738	71	2253	1125	2623	2591	0	742	5201	0	4282	2602	0	0	1137	0	730
ENSMMUG00000057819	924	0	0	0	0	0	0	0	2	0	0	16	0	2	81	10	6	30	14	0	0	0	0	0	0	0	0	0	0	2	0	0	8	131	0	4	0
ENSMMUG00000002984	4998	892	1336	178	0	0	123	1777	4394	210	122	2177	0	6	4414	705	2572	10	5391	543	2629	2031	350	2	27	3458	84	1274	497	2	0	4799	2	16	0	4	2522
ENSMMUG00000017304	5107	7564	2877	0	510	734	2466	1366	3172	3138	572	4	0	2	1596	2948	2260	3730	3482	1514	1356	1163	7122	376	1470	1262	7784	888	514	0	0	422	3658	18	5718	4118	0
ENSMMUG00000053828	1842	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000051210	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016491	1518	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMMUG00000061634	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021210	2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000054235	1437	0	182	31	123	0	151	105	123	0	0	42	0	0	184	255	0	0	17	0	0	32	176	56	81	564	63	115	0	0	0	183	0	0	270	8	0
ENSMMUG00000017608	705	0	0	0	0	0	0	97	0	0	0	6	2	0	0	0	0	0	257	247	0	0	0	0	990	14	0	128	92	0	0	0	326	0	0	0	39
ENSMMUG00000016245	3639	0	164	0	0	0	225	444	766	0	1702	0	2	6	1634	4	0	0	6	298	669	516	854	0	0	7	0	824	56	0	0	0	1876	718	0	4	0
ENSMMUG00000062543	1584	798	2	0	0	0	20	0	0	0	0	2	0	0	2	0	0	2	6	2	0	7	0	309	0	1652	2	656	0	2	0	802	2	6	4	0	0
ENSMMUG00000063872	3076	2266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1904	0	0	0	0	0	4	0	0	0	0	0	0	0	5104	0	0	0
ENSMMUG00000059635	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000042891	4690	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	1
ENSMMUG00000062754	1548	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	1828	205	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017610	2298	0	0	0	0	0	0	0	0	0	5	192	0	0	2070	0	0	110	6	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000063535	3886	808	728	1510	81	0	941	0	1712	0	528	2	0	208	0	0	0	0	1806	0	594	670	1159	0	0	82	2160	0	1498	0	0	12	222	0	0	0	0
ENSMMUG00000016726	5659	0	0	0	0	0	0	0	0	0	0	0	0	0	28	61	0	0	132	0	320	0	21	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010956	648	0	0	0	165	0	150	0	0	0	110	0	0	0	0	0	514	0	9	75	0	0	0	0	0	8	0	0	0	829	0	0	0	0	0	0	0
ENSMMUG00000052380	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000057743	372	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016143	5353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000038393	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000003118	8137	0	1140	0	0	0	0	0	0	0	0	474	0	2	1294	69	0	0	0	0	160	0	0	1	0	1016	0	444	0	0	67	1061	5356	17602	0	2	0
ENSMMUG00000026053	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000050343	1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	388	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016727	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881	502	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010836	1935	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	2	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	2	0	0	2081
ENSMMUG00000060075	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSMMUG00000022037	3555	0	0	6	0	0	0	12	0	0	332	0	0	1	1249	0	0	0	0	0	0	28	166	0	0	0	97	0	920	0	932	0	0	0	0	0	0
ENSMMUG00000021844	6723	96	66	530	0	3226	2087	0	386	0	0	3567	0	0	1202	0	1154	7528	2810	2521	1117	2	2794	320	0	936	808	0	0	0	2	860	132	10062	0	10	18
ENSMMUG00000021841	2734	24	116	2404	0	86	1318	0	670	0	112	0	0	0	6	0	0	0	2	24	1566	960	37	0	1114	185	972	0	1703	0	2	2099	0	0	0	0	1794
ENSMMUG00000005913	2957	2	2	0	146	3076	1686	1990	955	0	2	42	0	1	3	0	0	0	0	462	0	0	4	0	437	0	0	0	330	0	0	0	0	0	2472	2	2
ENSMMUG00000044729	2260	0	0	0	10	0	0	0	0	0	0	0	0	0	214	76	128	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059458	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000059545	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	30	0	0	0	0	0	0	0	0	0
ENSMMUG00000020580	6069	0	89	2214	0	0	684	692	2234	0	58	955	0	2	1496	1090	520	3	2	0	0	139	398	5	33	0	0	0	3546	0	317	1867	0	2	0	4	0
ENSMMUG00000062198	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	5636	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
ENSMMUG00000011587	1804	1	0	4	0	0	0	0	0	0	0	0	0	0	0	216	0	0	2	0	0	977	0	0	0	3018	0	0	0	0	0	914	0	0	0	2	0
ENSMMUG00000021843	7332	0	0	2540	232	0	0	0	2	0	304	4	0	2	56	10	61	4	4	0	0	0	0	0	2	72	0	5	477	2	0	656	4	12	578	4	14
ENSMMUG00000051299	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000978	3811	0	0	111	0	0	5	0	197	0	0	825	0	0	618	0	0	0	0	10	0	310	3	170	0	188	0	615	101	0	1	124	0	0	436	0	0
ENSMMUG00000050276	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060993	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMMUG00000055358	1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000056165	1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010955	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	174
ENSMMUG00000052031	1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000052811	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000064158	1663	0	0	0	0	0	0	0	0	0	0	0	0	23	2	3	1	0	0	53	17	0	0	0	0	0	0	0	0	0	20	22	0	151	0	4408	0
ENSMMUG00000050432	2190	52	2068	290	336	0	736	2768	2438	66	312	1240	20	0	289	6	516	2	1004	3049	406	1588	1646	806	1598	1802	1268	582	1326	0	210	2044	844	2558	652	3730	2
ENSMMUG00000049583	3222	0	0	0	0	0	26	0	0	0	0	0	0	2	0	0	0	0	1483	9005	1453	2	0	0	2	5185	2284	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000060713	801	0	0	0	0	0	0	0	0	0	0	4	0	124	2	4	2	0	0	2440	331	0	0	0	0	0	0	0	0	0	34	990	4	4072	0	6641	0
ENSMMUG00000058907	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029083	1294	0	0	0	0	0	0	0	0	0	0	462	0	0	66	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000033297	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
ENSMMUG00000010919	495	0	0	2	529	0	380	1706	1499	2739	210	1048	0	835	10	710	316	6121	955	1826	647	750	889	318	2	320	873	142	448	905	257	432	3767	9	0	2188	0
ENSMMUG00000056161	4065	0	0	0	0	0	0	0	0	0	0	0	0	2	0	974	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019726	4553	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015758	1575	0	362	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021845	6819	0	68	132	0	0	748	0	0	0	956	2854	0	2	954	2	1156	2	12	2762	1011	61	943	818	0	2327	808	0	552	0	2	546	2	10830	0	8	2
ENSMMUG00000017615	5007	0	0	987	0	2	112	0	0	30	356	1001	0	0	0	0	0	0	707	18	1168	0	0	277	0	19	0	0	468	0	787	16	0	0	0	0	220
ENSMMUG00000022825	11542	0	0	0	0	0	560	24	0	72	0	2	0	1	830	0	900	0	2361	658	268	0	0	0	0	398	0	0	0	0	0	1231	0	2	495	0	2
ENSMMUG00000033025	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000019242	5443	176	847	1003	0	0	1220	0	965	0	4026	1320	0	0	1357	174	36	0	4425	164	3079	195	507	1536	1947	622	3	0	2278	0	535	1395	0	4	325	0	880
ENSMMUG00000021846	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMMUG00000002629	735	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061461	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020614	2485	867	1314	0	0	0	462	689	0	0	24	0	0	2	4	0	0	0	1024	696	159	0	167	0	0	180	122	206	0	0	244	0	0	8	0	0	0
ENSMMUG00000006499	6850	3291	613	0	0	0	1025	656	2719	1004	1125	2480	1044	2	3128	2	4090	2	3176	240	1862	985	639	106	797	344	2232	621	3	2	462	305	4	2	1004	620	0
ENSMMUG00000002630	5727	0	51	1194	2	3162	0	1974	0	0	443	648	0	2	148	0	4	0	58	0	2605	6	832	6	0	0	0	0	0	0	0	952	0	0	0	5878	0
ENSMMUG00000003119	2104	716	1609	342	0	2	702	0	13	3839	78	810	0	0	3703	166	0	0	160	160	211	1218	64	0	0	5	0	350	2279	0	98	2168	120	2	654	0	0
ENSMMUG00000059063	1946	0	0	0	0	4	0	0	0	0	0	14	0	0	0	1	0	0	20	0	1	0	0	90	0	0	0	0	33	0	0	1	0	0	0	0	5
ENSMMUG00000053812	247	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	55	0	0	0	0	0
ENSMMUG00000056241	4111	0	0	44	0	0	0	0	0	0	1220	0	0	8	0	0	0	0	2500	1630	2075	0	830	0	0	2110	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000061049	1846	0	98	14	0	0	4	0	1059	0	50	146	0	0	2098	0	582	0	0	0	0	774	0	0	0	0	620	680	0	0	0	0	0	0	0	0	0
ENSMMUG00000009849	6542	2	0	0	66	0	966	480	0	0	3022	108	0	2	128	0	0	0	0	2029	1380	0	999	0	0	1365	0	1796	0	0	646	0	0	0	36	0	0
